image,caption
dataset/images/702.png,"a bipedal, orange, rodent-like Pokémon with a round body. it has round black ears with pale yellow interiors, black eyes, a tiny nose, and a prominent upper incisor with a slight point. on each cheek is"
dataset/images/703.png,"a gray, rock-like Pokémon with a conical body. its body has light blue crystals of various shapes and sizes embedded in it. a white, fluffy collar surrounds its small head."
dataset/images/704.png,"the lower half of its body is light purple, while the upper half is a paler shade of purple. along the dividing line of the two colors are five large, green spots."
dataset/images/705.png,"the lower half of its body is light purple, while the upper half is paler purple. it has featureless, green eyes, a single, tiny eyelash over each eye. on top of its head are two pairs of antenna-like horns."
dataset/images/706.png,"most of its body is pale purple with a darker purple underside. it has bright green eyes, two green spots on each cheek, a relatively long neck, and a short, rounded snout."
dataset/images/707.png,"a small, gray-white Pokémon that resembles a key ring with four keys. it has a spherical head with a small, pink oval on its forehead. two black circles and a keyhole form its eyes and mouth."
dataset/images/708.png,a ghostly Pokémon has a tree stump with a wavy branch on each side. its black body is wispy with nubby arms.
dataset/images/709.png,"a ghostly Pokémon is resembling a slender brown tree. its shadowy black body is visible through gaps in the tree. a single, red eye is visible through a hole near the top."
dataset/images/710.png,"a ghostly pumpkin-like Pokémon varies dramatically in size. it has glowing yellow eyes, a pair of fangs in its upper jaw, and pointed ears."
dataset/images/711.png,"a dark brown pumpkin with a glowing, yellow-orange face carved into the front and a pair of nubby legs. the face consists of two triangular eyes and a grinning mouth. on top of the mouth is a small,"
dataset/images/712.png,"a quadrupedal Pokémon with a white, round body and nubby legs. its upper half is encased in a slightly transparent, pale blue chunk of ice. its eyes, which are yellow with purple rings surrounding them, are visible through"
dataset/images/713.png,"a massive Pokémon covered almost entirely in semi-transparent ice. its head is wedge-shaped with a white diamond-shaped ice chunk on each side in place of ears, a dark chink in the ice over each eye, a crack just before"
dataset/images/714.png,"a pale purple bat-like Pokémon has yellow eyes with black pupils and black creases within them. it has three tufts of spiked fur on each cheek, two dark purple teardrop-shaped spots on the front of its face forming the shape of a nose"
dataset/images/715.png,"a large, draconic Pokémon is primarily black with a purple underbelly and greenish turquoise wing membranes. it has a purple lower jaw; a large, red, V-shaped nose; two fang-like projections on its upper"
dataset/images/716.png,"a quadrupedal, stag-like Pokémon with four pairs of antlers. its main body is always black with a blue stripe down its back and a short, bushy tail. starting at its knees there is a blade-"
dataset/images/717.png,"yveltal's wings each have three spikes along the bottom edge near the body. its tail is similar in structure to its wings, including the five claws on the tip."
dataset/images/718.png,"a green and black Pokémon whose form depends on the percentage of Zygarde Cores and Zygarde Cells it has assembled. it can also use its Cells in attacks, either shooting them as arrows at its targets, or sending them crawling along"
dataset/images/719.png,"a small Pokémon with a vaguely humanoid appearance. its lower body is a conical, gray rock with a large, pink diamond in the side. around its neck is a golden, half-circlet with a pink diamond in the center"
dataset/images/720.png,"is a light-purple Pokémon with a vaguely humanoid appearance. it has green eyes with yellow sclerae, a yellow ring marking on its forehead, a small, pink dot under each eye, and dark pink hair tied"
dataset/images/721.png,"it has pointed ears with blue interiors, bright blue eyes, yellow markings over and behind its eyes that resemble eyebrows and eyelashes, a pointed, yellow mandible, and a spike-like protrusion on each cheek. on its chest are four yellow"
dataset/images/722.png,"a small, avian Pokémon is resembling a young owl with a round body and short legs. its plumage is primarily beige with a white underside and facial disc. its feet have two forward-facing toe"
dataset/images/723.png,"most of its plumage, including its heart-shaped facial disc, is white, but it has dark brown feathers covering its head, shoulders, and back. it also has a stubby beak with a white upper jaw and an orange-brown lower"
dataset/images/724.png,"the upper portion of its face is dark green with a thin, orange mask-like marking encircling its eyes. the feathers covering its wings and back are brown, while the rest of its body is primarily white."
dataset/images/725.png,"a quadrupedal, feline Pokémon covered with primarily black fur. it has a tiny, black nose, red eyes with yellow sclerae. there are two red stripes around each of its legs and two horizontal stripes."
dataset/images/726.png,"a quadrupedal, feline Pokémon is covered mostly in dark gray fur. its upper half, which includes its tail, is covered mostly in dark gray fur. the fur on its lower half is mostly reddish orange."
dataset/images/727.png,"a humanoid feline Pokémon has a muscular build. it has a short snout with a small red nose, bright green eyes with yellow sclerae. the upper half of its muzzle and the top and back of its"
dataset/images/728.png,"pinniped Pokémon has large eyes, a long white snout with black whiskers and a round, pink nose. around its neck is a light blue ruff, which extends past its shoulders."
dataset/images/729.png,"a light blue, pinniped Pokémon with three ruffle-like growths around its body. the first ruffle is just under its front flippers, while the last is shortly before the tail. the ruffles alternate between white and pale"
dataset/images/730.png,"a marine Pokémon that resembles a cross between a sea lion and a mermaid. most of its body is white, but it has a long, blue, fish-like tail. it has a round, pink nose, bright blue"
dataset/images/731.png,"avian Pokémon with black plumage. gray beak is long with a pointed, black tip, and it has large blue eyes."
dataset/images/732.png,"the beak is an avian Pokémon with black feathers. the majority of its beak is orange, changing to light red and then black at the tip."
